,wine,wine_id,appellation,color,wine_type,regions,country,vintage,is_primeurs,score,confidence_index,journalist_count,avgPrcpFebruary,avgTempFebruary,avgPrcpMarch,avgTempMarch,avgPrcpApril,avgTempApril,avgPrcpMay,avgTempMay,avgPrcpJune,avgTempJune,avgPrcpJuly,avgTempJuly,avgPrcpAugust,avgTempAugust,avgPrcpSeptember,avgTempSeptember,avgPrcpOctober,avgTempOctober
708,"Frog'S Leap, Chardonnay, White, Napa Valley",77083,Napa Valley,White,dry,California,Usa,1999,False,86.89,B+,3,0.3510714285714286,46,0.08709677419354839,48,0.096,54,0.004193548387096774,57,0.0,61,0.0,64,0.0,65,0.0013333333333333333,63,0.024193548387096774,60
709,"Chateau Montelena, Chardonnay, White, Napa Valley",39443,Napa Valley,White,dry,California,Usa,1999,False,88.55,A,3,0.3510714285714286,46,0.08709677419354839,48,0.096,54,0.004193548387096774,57,0.0,61,0.0,64,0.0,65,0.0013333333333333333,63,0.024193548387096774,60
710,"Peter Michael Winery, Belle Cote Chardonnay, White, Sonoma County",114819,Sonoma County,White,dry,California,Usa,1999,False,91.25,B,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
711,"Peter Michael Winery, La Carriere Chardonnay, White, Knights Valley",114826,Knights Valley,White,dry,California,Usa,1999,False,90.57,A,5,0.3510714285714286,46,0.08709677419354839,48,0.096,54,0.004193548387096774,57,0.0,61,0.0,64,0.0,65,0.0013333333333333333,63,0.024193548387096774,60
712,"Kongsgaard, Chardonnay, White, Napa Valley",91585,Napa Valley,White,dry,California,Usa,1998,False,90.32,C+,4,0.5053571428571427,48,0.0864516129032258,52,0.047586206896551735,54,0.0964516129032258,56,0.0046875,61,0.0,65,0.0,67,0.005,65,0.02451612903225807,58
713,"Beringer Vineyards, Private Reserve Chardonnay, White, Napa Valley",11030,Napa Valley,White,dry,California,Usa,1998,False,89.15,B+,5,0.5053571428571427,48,0.0864516129032258,52,0.047586206896551735,54,0.0964516129032258,56,0.0046875,61,0.0,65,0.0,67,0.005,65,0.02451612903225807,58
714,"Shafer Vineyards, Red Shoulder Ranch Chardonnay, White, Carneros",126751,Carneros,White,dry,California,Usa,1998,False,88.73,B,5,0.6746428571428572,57,0.07451612903225809,64,0.0603448275862069,68,0.1258064516129032,67,0.005,76,0.0,86,0.0,91,0.0016666666666666668,83,0.02741935483870968,75
715,"Saintsbury, Reserve Chardonnay, White, Carneros",123837,Carneros,White,dry,California,Usa,1999,False,88.73,C+,3,0.4046428571428571,58,0.1332258064516129,60,0.08733333333333332,69,0.0016129032258064516,72,0.001,82,0.0,84,0.0,84,0.004,84,0.030322580645161287,80
716,"Vine Cliff Winery, Chardonnay, White, Los Carneros",141954,Los Carneros,White,dry,California,Usa,1998,False,87.82,B,5,0.5053571428571427,48,0.0864516129032258,52,0.047586206896551735,54,0.0964516129032258,56,0.0046875,61,0.0,65,0.0,67,0.005,65,0.02451612903225807,58
717,"Martinelli, Charles Ranch Chardonnay, White, Sonoma Coast",102647,Sonoma Coast,White,dry,California,Usa,1998,False,86.94,B,3,0.6746428571428572,57,0.07451612903225809,64,0.0603448275862069,68,0.1258064516129032,67,0.005,76,0.0,86,0.0,91,0.0016666666666666668,83,0.02741935483870968,75
718,"Chateau Montelena, Chardonnay, White, Napa Valley",39443,Napa Valley,White,dry,California,Usa,1998,False,86.29,C+,5,0.5053571428571427,48,0.0864516129032258,52,0.047586206896551735,54,0.0964516129032258,56,0.0046875,61,0.0,65,0.0,67,0.005,65,0.02451612903225807,58
719,"Frog'S Leap, Sauvignon Blanc, White, Rutherford",77089,Rutherford,White,dry,California,Usa,2000,False,84.57,B,3,0.3406896551724137,50,0.0941935483870968,52,0.056333333333333326,57,0.049677419354838714,60,0.004,63,0.0,63,0.0,65,0.003666666666666667,65,0.07387096774193548,58
720,"Martinelli, Goldridge Chardonnay, White, Russian River Valley",102650,Russian River Valley,White,dry,California,Usa,1999,False,90.73,B+,3,0.4046428571428571,58,0.1332258064516129,60,0.08733333333333332,69,0.0016129032258064516,72,0.001,82,0.0,84,0.0,84,0.004,84,0.030322580645161287,80
721,"Joseph Phelps Vineyards, Viognier, White, Napa Valley",89582,Napa Valley,White,dry,California,Usa,2000,False,85.6,A,3,0.3406896551724137,50,0.0941935483870968,52,0.056333333333333326,57,0.049677419354838714,60,0.004,63,0.0,63,0.0,65,0.003666666666666667,65,0.07387096774193548,58
722,"Peter Michael Winery, Point Rouge Chardonnay, White, Sonoma County",114834,Sonoma County,White,dry,California,Usa,1999,False,94.03,A+,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
723,"Robert Mondavi Winery, Napa Valley Chardonnay, White, Napa Valley",121431,Napa Valley,White,dry,California,Usa,1999,False,85.74,A,3,0.3510714285714286,46,0.08709677419354839,48,0.096,54,0.004193548387096774,57,0.0,61,0.0,64,0.0,65,0.0013333333333333333,63,0.024193548387096774,60
724,"Robert Mondavi Winery, Carneros Chardonnay, White, Napa Valley",121415,Napa Valley,White,dry,California,Usa,1999,False,83.75,B,3,0.3510714285714286,46,0.08709677419354839,48,0.096,54,0.004193548387096774,57,0.0,61,0.0,64,0.0,65,0.0013333333333333333,63,0.024193548387096774,60
725,"Paul Hobbs, Richard Dinner Vineyard Chardonnay, White, Sonoma Mountain",113425,Sonoma Mountain,White,dry,California,Usa,1999,False,88.28,C,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
726,"Delille Cellars, Chaleur Estate Blanc, White, Columbia Valley",50042,Columbia Valley,White,dry,Washington,Usa,1999,False,88.54,B,4,0.06928571428571427,35,0.02645161290322581,43,0.002,50,0.02645161290322581,55,0.02866666666666667,65,0.004193548387096774,71,0.02161290322580645,75,0.0,62,0.01645161290322581,49
727,"Marcassin, Lorenzo Vineyard Chardonnay, White, Sonoma Coast",101640,Sonoma Coast,White,dry,California,Usa,1997,False,93.41,A,3,0.02321428571428572,64,0.032903225806451615,70,0.026,73,0.012580645161290323,83,0.009000000000000001,84,0.0,88,0.032903225806451615,85,0.006999999999999999,87,0.04166666666666666,76
728,"Marcassin, E Block Hudson Vineyard Chardonnay, White, Carneros",101638,Carneros,White,dry,California,Usa,1997,False,93.09,C+,3,0.02321428571428572,64,0.032903225806451615,70,0.026,73,0.012580645161290323,83,0.009000000000000001,84,0.0,88,0.032903225806451615,85,0.006999999999999999,87,0.04166666666666666,76
729,"Pahlmeyer, Napa Valley Chardonnay, White, Napa Valley",111897,Napa Valley,White,dry,California,Usa,1998,False,90.8,B,3,0.5053571428571427,48,0.0864516129032258,52,0.047586206896551735,54,0.0964516129032258,56,0.0046875,61,0.0,65,0.0,67,0.005,65,0.02451612903225807,58
730,"Kistler Vineyards, Hudson Vineyard Chardonnay, White, Carneros",91298,Carneros,White,dry,California,Usa,1998,False,94.9,C+,3,0.6746428571428572,57,0.07451612903225809,64,0.0603448275862069,68,0.1258064516129032,67,0.005,76,0.0,86,0.0,91,0.0016666666666666668,83,0.02741935483870968,75
731,"Peter Michael Winery, Cuvee Indigene Chardonnay, White, Sonoma County",114823,Sonoma County,White,dry,California,Usa,1999,False,92.79,A+,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
732,"Peter Michael Winery, Mon Plaisir Chardonnay, White, Sonoma County",114832,Sonoma County,White,dry,California,Usa,1999,False,91.27,B,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
733,"Beringer Vineyards, Private Reserve Chardonnay, White, Napa Valley",11030,Napa Valley,White,dry,California,Usa,1999,False,91.16,B+,4,0.3510714285714286,46,0.08709677419354839,48,0.096,54,0.004193548387096774,57,0.0,61,0.0,64,0.0,65,0.0013333333333333333,63,0.024193548387096774,60
734,"Forman Vineyard, Chardonnay, White, Napa Valley",75323,Napa Valley,White,dry,California,Usa,1999,False,89.63,B,3,0.3510714285714286,46,0.08709677419354839,48,0.096,54,0.004193548387096774,57,0.0,61,0.0,64,0.0,65,0.0013333333333333333,63,0.024193548387096774,60
735,"Paul Hobbs, Chardonnay, White, Russian River Valley",113414,Russian River Valley,White,dry,California,Usa,1999,False,90.35,A+,3,0.4046428571428571,58,0.1332258064516129,60,0.08733333333333332,69,0.0016129032258064516,72,0.001,82,0.0,84,0.0,84,0.004,84,0.030322580645161287,80
736,"Ramey Wine Cellars, Hudson Vineyard Chardonnay, White, Carneros",118764,Carneros,White,dry,California,Usa,1998,False,89.49,C+,3,0.6746428571428572,57,0.07451612903225809,64,0.0603448275862069,68,0.1258064516129032,67,0.005,76,0.0,86,0.0,91,0.0016666666666666668,83,0.02741935483870968,75
737,"Ramey Wine Cellars, Hyde Vineyard Chardonnay, White, Carneros",118765,Carneros,White,dry,California,Usa,1998,False,87.09,C+,3,0.6746428571428572,57,0.07451612903225809,64,0.0603448275862069,68,0.1258064516129032,67,0.005,76,0.0,86,0.0,91,0.0016666666666666668,83,0.02741935483870968,75
738,"Peter Michael Winery, L'Apres-Midi Sauvignon Blanc, White, Knights Valley",114824,Knights Valley,White,dry,California,Usa,1999,False,89.21,A+,3,0.3510714285714286,46,0.08709677419354839,48,0.096,54,0.004193548387096774,57,0.0,61,0.0,64,0.0,65,0.0013333333333333333,63,0.024193548387096774,60
739,"Joseph Phelps Vineyards, Sauvignon Blanc, White, Napa Valley",89580,Napa Valley,White,dry,California,Usa,1999,False,84.43,C,3,0.3510714285714286,46,0.08709677419354839,48,0.096,54,0.004193548387096774,57,0.0,61,0.0,64,0.0,65,0.0013333333333333333,63,0.024193548387096774,60
740,"Spottswoode, Sauvignon Blanc, White, Napa County",129358,Napa County,White,dry,California,Usa,1999,False,88.96,B+,3,0.3510714285714286,46,0.08709677419354839,48,0.096,54,0.004193548387096774,57,0.0,61,0.0,64,0.0,65,0.0013333333333333333,63,0.024193548387096774,60
741,"Paul Hobbs, Cuvee Agustina Richard Dinner Vineyard Chardonnay, White, Sonoma Mountain",113415,Sonoma Mountain,White,dry,California,Usa,1998,False,90.54,C+,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
742,"Pine Ridge Vineyards, Dijon Clones Chardonnay, White, Carneros",116330,Carneros,White,dry,California,Usa,1999,False,86.86,A,3,0.4046428571428571,58,0.1332258064516129,60,0.08733333333333332,69,0.0016129032258064516,72,0.001,82,0.0,84,0.0,84,0.004,84,0.030322580645161287,80
743,"Beaulieu Vineyard Bv, Reserve Chardonnay, White, Carneros",9785,Carneros,White,dry,California,Usa,1998,False,84.57,B,3,0.6746428571428572,57,0.07451612903225809,64,0.0603448275862069,68,0.1258064516129032,67,0.005,76,0.0,86,0.0,91,0.0016666666666666668,83,0.02741935483870968,75
744,"Silverado Vineyards Estate, Chardonnay, White, Carneros",127638,Carneros,White,dry,California,Usa,1998,False,81.28,C+,3,0.6746428571428572,57,0.07451612903225809,64,0.0603448275862069,68,0.1258064516129032,67,0.005,76,0.0,86,0.0,91,0.0016666666666666668,83,0.02741935483870968,75
745,"Kistler Vineyards, Hudson Vineyard Chardonnay, White, Carneros",91298,Carneros,White,dry,California,Usa,1997,False,93.85,C+,3,0.02321428571428572,64,0.032903225806451615,70,0.026,73,0.012580645161290323,83,0.009000000000000001,84,0.0,88,0.032903225806451615,85,0.006999999999999999,87,0.04166666666666666,76
746,"Peter Michael Winery, Mon Plaisir Chardonnay, White, Sonoma County",114832,Sonoma County,White,dry,California,Usa,1998,False,93.0,B,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
747,"Peter Michael Winery, Cuvee Indigene Chardonnay, White, Sonoma County",114823,Sonoma County,White,dry,California,Usa,1998,False,93.58,C,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
748,"Peter Michael Winery, La Carriere Chardonnay, White, Knights Valley",114826,Knights Valley,White,dry,California,Usa,1998,False,91.18,C+,3,0.5053571428571427,48,0.0864516129032258,52,0.047586206896551735,54,0.0964516129032258,56,0.0046875,61,0.0,65,0.0,67,0.005,65,0.02451612903225807,58
749,"Peter Michael Winery, Belle Cote Chardonnay, White, Sonoma County",114819,Sonoma County,White,dry,California,Usa,1998,False,90.77,C,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
750,"Truchard Vineyards, Chardonnay, White, Carneros",136966,Carneros,White,dry,California,Usa,1998,False,89.14,A+,3,0.6746428571428572,57,0.07451612903225809,64,0.0603448275862069,68,0.1258064516129032,67,0.005,76,0.0,86,0.0,91,0.0016666666666666668,83,0.02741935483870968,75
751,"Chappellet, Chardonnay, White, Napa Valley",31610,Napa Valley,White,dry,California,Usa,1998,False,88.67,B,3,0.5053571428571427,48,0.0864516129032258,52,0.047586206896551735,54,0.0964516129032258,56,0.0046875,61,0.0,65,0.0,67,0.005,65,0.02451612903225807,58
752,"Beaulieu Vineyard Bv, Reserve Chardonnay, White, Carneros",9785,Carneros,White,dry,California,Usa,1997,False,88.21,C,3,0.02321428571428572,64,0.032903225806451615,70,0.026,73,0.012580645161290323,83,0.009000000000000001,84,0.0,88,0.032903225806451615,85,0.006999999999999999,87,0.04166666666666666,76
753,"Chateau Montelena, Chardonnay, White, Napa Valley",39443,Napa Valley,White,dry,California,Usa,1997,False,87.51,B,4,0.016428571428571428,51,0.02774193548387097,54,0.019000000000000003,56,0.025483870967741937,63,0.007666666666666665,65,0.0,66,0.02645161290322581,67,0.001,67,0.042,59
754,"Pine Ridge Vineyards, Dijon Clones Chardonnay, White, Carneros",116330,Carneros,White,dry,California,Usa,1998,False,87.32,B,4,0.6746428571428572,57,0.07451612903225809,64,0.0603448275862069,68,0.1258064516129032,67,0.005,76,0.0,86,0.0,91,0.0016666666666666668,83,0.02741935483870968,75
755,"Robert Mondavi Winery, Napa Valley Chardonnay, White, Napa Valley",121431,Napa Valley,White,dry,California,Usa,1997,False,86.82,B+,3,0.016428571428571428,51,0.02774193548387097,54,0.019000000000000003,56,0.025483870967741937,63,0.007666666666666665,65,0.0,66,0.02645161290322581,67,0.001,67,0.042,59
756,"Ferrari-Carano, Fume Blanc, White, Sonoma County",73121,Sonoma County,White,dry,California,Usa,1998,False,86.2,C,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
757,"Ramey Wine Cellars, Hyde Vineyard Chardonnay, White, Carneros",118765,Carneros,White,dry,California,Usa,1997,False,95.06,C,3,0.02321428571428572,64,0.032903225806451615,70,0.026,73,0.012580645161290323,83,0.009000000000000001,84,0.0,88,0.032903225806451615,85,0.006999999999999999,87,0.04166666666666666,76
758,"Ramey Wine Cellars, Hudson Vineyard Chardonnay, White, Carneros",118764,Carneros,White,dry,California,Usa,1997,False,92.64,B,3,0.02321428571428572,64,0.032903225806451615,70,0.026,73,0.012580645161290323,83,0.009000000000000001,84,0.0,88,0.032903225806451615,85,0.006999999999999999,87,0.04166666666666666,76
759,"Joseph Phelps Vineyards, Carneros Chardonnay, White, Los Carneros",89562,Los Carneros,White,dry,California,Usa,1998,False,86.89,B+,3,0.5053571428571427,48,0.0864516129032258,52,0.047586206896551735,54,0.0964516129032258,56,0.0046875,61,0.0,65,0.0,67,0.005,65,0.02451612903225807,58
760,"Cakebread Cellars, Sauvignon Blanc, White, Napa Valley",23287,Napa Valley,White,dry,California,Usa,1998,False,86.49,B,3,0.5053571428571427,48,0.0864516129032258,52,0.047586206896551735,54,0.0964516129032258,56,0.0046875,61,0.0,65,0.0,67,0.005,65,0.02451612903225807,58
761,"Shafer Vineyards, Red Shoulder Ranch Chardonnay, White, Carneros",126751,Carneros,White,dry,California,Usa,1997,False,90.79,C+,3,0.02321428571428572,64,0.032903225806451615,70,0.026,73,0.012580645161290323,83,0.009000000000000001,84,0.0,88,0.032903225806451615,85,0.006999999999999999,87,0.04166666666666666,76
762,"Delille Cellars, Chaleur Estate Blanc, White, Columbia Valley",50042,Columbia Valley,White,dry,Washington,Usa,1997,False,86.59,A,3,0.025,30,0.032903225806451615,41,0.027000000000000003,50,0.03903225806451613,61,0.040999999999999995,67,0.02838709677419355,76,0.0061290322580645155,79,0.02066666666666667,68,0.042666666666666665,52
763,"Paul Hobbs, Richard Dinner Vineyard Chardonnay, White, Sonoma Mountain",113425,Sonoma Mountain,White,dry,California,Usa,1997,False,89.99,B,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
764,"Flora Springs, Barrel Fermented Chardonnay, White, Napa Valley",74732,Napa Valley,White,dry,California,Usa,1997,False,90.74,B,3,0.016428571428571428,51,0.02774193548387097,54,0.019000000000000003,56,0.025483870967741937,63,0.007666666666666665,65,0.0,66,0.02645161290322581,67,0.001,67,0.042,59
765,"Cuvaison, Ats Selection Chardonnay, White, Carneros",47920,Carneros,White,dry,California,Usa,1996,False,90.85,C+,3,0.312,62,0.1,68,0.11633333333333333,71,0.10870967741935483,76,0.0,85,0.0,90,0.0,90,0.005666666666666667,83,0.06999999999999999,76
766,"Cakebread Cellars, Reserve Chardonnay, White, Carneros",23285,Carneros,White,dry,California,Usa,1995,False,88.53,B,3,0.029285714285714286,63,0.4287096774193548,63,0.044333333333333336,68,0.06096774193548389,72,0.034666666666666665,80,0.0,88,0.0,89,0.0,84,0.0,80
767,"Pine Ridge Vineyards, Dijon Clones Chardonnay, White, Carneros",116330,Carneros,White,dry,California,Usa,1997,False,88.5,C+,3,0.02321428571428572,64,0.032903225806451615,70,0.026,73,0.012580645161290323,83,0.009000000000000001,84,0.0,88,0.032903225806451615,85,0.006999999999999999,87,0.04166666666666666,76
768,"Ferrari-Carano, Chardonnay, White, Sonoma County",73115,Sonoma County,White,dry,California,Usa,1997,False,90.76,C+,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
769,"Kistler Vineyards, Hudson Vineyard Chardonnay, White, Carneros",91298,Carneros,White,dry,California,Usa,1996,False,96.27,C,3,0.312,62,0.1,68,0.11633333333333333,71,0.10870967741935483,76,0.0,85,0.0,90,0.0,90,0.005666666666666667,83,0.06999999999999999,76
770,"Peter Michael Winery, Belle Cote Chardonnay, White, Sonoma County",114819,Sonoma County,White,dry,California,Usa,1997,False,92.17,B,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
771,"Chateau Montelena, Chardonnay, White, Napa Valley",39443,Napa Valley,White,dry,California,Usa,1996,False,89.35,A+,4,0.3688,52,0.08749999999999998,54,0.12699999999999995,56,0.12,60,0.0,64,0.0,66,0.0,66,0.001,63,0.06258064516129032,60
772,"Beringer Vineyards, Private Reserve Chardonnay, White, Napa Valley",11030,Napa Valley,White,dry,California,Usa,1997,False,91.1,C+,3,0.016428571428571428,51,0.02774193548387097,54,0.019000000000000003,56,0.025483870967741937,63,0.007666666666666665,65,0.0,66,0.02645161290322581,67,0.001,67,0.042,59
773,"Joseph Phelps Vineyards, Carneros Chardonnay, White, Los Carneros",89562,Los Carneros,White,dry,California,Usa,1997,False,86.86,A,3,0.016428571428571428,51,0.02774193548387097,54,0.019000000000000003,56,0.025483870967741937,63,0.007666666666666665,65,0.0,66,0.02645161290322581,67,0.001,67,0.042,59
774,"Marcassin, E Block Hudson Vineyard Chardonnay, White, Carneros",101638,Carneros,White,dry,California,Usa,1996,False,94.6,C+,3,0.312,62,0.1,68,0.11633333333333333,71,0.10870967741935483,76,0.0,85,0.0,90,0.0,90,0.005666666666666667,83,0.06999999999999999,76
775,"Pahlmeyer, Napa Valley Chardonnay, White, Napa Valley",111897,Napa Valley,White,dry,California,Usa,1996,False,93.34,C+,3,0.3688,52,0.08749999999999998,54,0.12699999999999995,56,0.12,60,0.0,64,0.0,66,0.0,66,0.001,63,0.06258064516129032,60
776,"Shafer Vineyards, Red Shoulder Ranch Chardonnay, White, Carneros",126751,Carneros,White,dry,California,Usa,1996,False,90.74,B,3,0.312,62,0.1,68,0.11633333333333333,71,0.10870967741935483,76,0.0,85,0.0,90,0.0,90,0.005666666666666667,83,0.06999999999999999,76
777,"Delille Cellars, Chaleur Estate Blanc, White, Columbia Valley",50042,Columbia Valley,White,dry,Washington,Usa,1996,False,85.52,C+,3,0.0616,29,0.014583333333333332,41,0.015333333333333334,51,0.040645161290322585,55,0.007666666666666665,65,0.007419354838709677,76,0.0,75,0.016666666666666666,62,0.012258064516129031,49
778,"Truchard Vineyards, Chardonnay, White, Carneros",136966,Carneros,White,dry,California,Usa,1996,False,87.68,C,3,0.312,62,0.1,68,0.11633333333333333,71,0.10870967741935483,76,0.0,85,0.0,90,0.0,90,0.005666666666666667,83,0.06999999999999999,76
779,"Peter Michael Winery, Belle Cote Chardonnay, White, Sonoma County",114819,Sonoma County,White,dry,California,Usa,1996,False,91.76,C+,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
780,"Peter Michael Winery, Clos Du Ciel Chardonnay, White, California",114820,California,White,dry,California,Usa,1996,False,91.0,C+,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
781,"Kistler Vineyards, Hudson Vineyard Chardonnay, White, Carneros",91298,Carneros,White,dry,California,Usa,1995,False,93.9,A,3,0.029285714285714286,63,0.4287096774193548,63,0.044333333333333336,68,0.06096774193548389,72,0.034666666666666665,80,0.0,88,0.0,89,0.0,84,0.0,80
